,event,ts
90,adding 44001/20000000,1681291464.4111426
91,added 44001/20000000,1681291464.4111907
92,adding 45001/20000000,1681291466.3597312
93,added 45001/20000000,1681291466.3598013
94,adding 46001/20000000,1681291468.782878
95,added 46001/20000000,1681291468.7829406
96,adding 47001/20000000,1681291470.6739461
97,added 47001/20000000,1681291470.6739857
98,adding 48001/20000000,1681291472.7888625
99,added 48001/20000000,1681291472.7888951
100,adding 49001/20000000,1681291474.8146207
101,added 49001/20000000,1681291474.8146462
102,adding 50001/20000000,1681291476.9162266
103,added 50001/20000000,1681291476.9162827
104,adding 51001/20000000,1681291479.0400062
105,added 51001/20000000,1681291479.0400493
106,adding 52001/20000000,1681291481.2028067
107,added 52001/20000000,1681291481.2028482
108,adding 53001/20000000,1681291483.3635197
109,added 53001/20000000,1681291483.3636026
110,adding 54001/20000000,1681291485.571197
111,added 54001/20000000,1681291485.5712564
112,adding 55001/20000000,1681291487.8048143
113,added 55001/20000000,1681291487.8048882
114,adding 56001/20000000,1681291489.938958
115,added 56001/20000000,1681291489.9390304
116,adding 57001/20000000,1681291492.0563514
117,added 57001/20000000,1681291492.056416
118,adding 58001/20000000,1681291494.340175
119,added 58001/20000000,1681291494.3402443
120,adding 59001/20000000,1681291496.2463837
121,added 59001/20000000,1681291496.246437
122,adding 60001/20000000,1681291498.3804176
123,added 60001/20000000,1681291498.380456
124,adding 61001/20000000,1681291500.3529692
125,added 61001/20000000,1681291500.3530204
126,adding 62001/20000000,1681291502.506156
127,added 62001/20000000,1681291502.5062404
128,adding 63001/20000000,1681291504.5247574
129,added 63001/20000000,1681291504.5248187
130,adding 64001/20000000,1681291506.6678486
131,added 64001/20000000,1681291506.6679015
132,adding 65001/20000000,1681291508.8384547
133,added 65001/20000000,1681291508.8385074
134,adding 66001/20000000,1681291510.9572167
135,added 66001/20000000,1681291510.9572687
136,adding 67001/20000000,1681291513.1478558
137,added 67001/20000000,1681291513.1479108
138,adding 68001/20000000,1681291515.4492583
139,added 68001/20000000,1681291515.4493139
140,adding 69001/20000000,1681291517.6461442
141,added 69001/20000000,1681291517.646205
142,adding 70001/20000000,1681291519.83077
143,added 70001/20000000,1681291519.8308363
144,adding 71001/20000000,1681291522.1580803
145,added 71001/20000000,1681291522.1581538
146,adding 72001/20000000,1681291524.3918035
147,added 72001/20000000,1681291524.3918579
148,adding 73001/20000000,1681291526.671323
149,added 73001/20000000,1681291526.6713483
150,adding 74001/20000000,1681291528.8574514
151,added 74001/20000000,1681291528.8574984
152,adding 75001/20000000,1681291531.0055912
153,added 75001/20000000,1681291531.0056481
154,adding 76001/20000000,1681291533.1364799
155,added 76001/20000000,1681291533.1365438
156,adding 77001/20000000,1681291535.2586844
157,added 77001/20000000,1681291535.2587385
158,adding 78001/20000000,1681291537.5220222
159,added 78001/20000000,1681291537.5220733
160,adding 79001/20000000,1681291539.6574662
161,added 79001/20000000,1681291539.6575027
162,adding 80001/20000000,1681291541.6674893
163,added 80001/20000000,1681291541.6675754
164,adding 81001/20000000,1681291543.5570526
165,added 81001/20000000,1681291543.5571175
166,adding 82001/20000000,1681291545.6802444
167,added 82001/20000000,1681291545.6803124
168,adding 83001/20000000,1681291548.04413
169,added 83001/20000000,1681291548.0442135
170,adding 84001/20000000,1681291550.4420383
171,added 84001/20000000,1681291550.442094
172,adding 85001/20000000,1681291552.749597
173,added 85001/20000000,1681291552.7496512
174,adding 86001/20000000,1681291555.2845519
175,added 86001/20000000,1681291555.2846415
176,adding 87001/20000000,1681291557.5855117
177,added 87001/20000000,1681291557.5855722
178,adding 88001/20000000,1681291559.8007665
179,added 88001/20000000,1681291559.8007927
180,adding 89001/20000000,1681291561.9647505
181,added 89001/20000000,1681291561.9647975
182,adding 90001/20000000,1681291564.1676176
183,added 90001/20000000,1681291564.1676419
184,adding 91001/20000000,1681291566.129354
185,added 91001/20000000,1681291566.1294088
186,adding 92001/20000000,1681291568.3401878
187,added 92001/20000000,1681291568.3402686
188,adding 93001/20000000,1681291570.4118128
189,added 93001/20000000,1681291570.4118679
190,adding 94001/20000000,1681291572.4956243
191,added 94001/20000000,1681291572.4956748
192,adding 95001/20000000,1681291574.682327
193,added 95001/20000000,1681291574.682381
194,adding 96001/20000000,1681291576.7856138
195,added 96001/20000000,1681291576.785708
196,adding 97001/20000000,1681291578.9669206
197,added 97001/20000000,1681291578.9669979
198,adding 98001/20000000,1681291581.1351094
199,added 98001/20000000,1681291581.135182
200,adding 99001/20000000,1681291583.348146
201,added 99001/20000000,1681291583.3482056
202,adding 100001/20000000,1681291585.468346
203,added 100001/20000000,1681291585.4683876
204,adding 101001/20000000,1681291587.647496
205,added 101001/20000000,1681291587.6475656
206,adding 102001/20000000,1681291589.955356
207,added 102001/20000000,1681291589.9554079
208,adding 103001/20000000,1681291592.0112634
209,added 103001/20000000,1681291592.0113063
210,adding 104001/20000000,1681291594.3863869
211,added 104001/20000000,1681291594.3864565
212,adding 105001/20000000,1681291596.705015
213,added 105001/20000000,1681291596.7050478
214,adding 106001/20000000,1681291599.0822144
215,added 106001/20000000,1681291599.0822978
216,adding 107001/20000000,1681291601.3161447
217,added 107001/20000000,1681291601.3162026
218,adding 108001/20000000,1681291603.570509
219,added 108001/20000000,1681291603.570562
220,adding 109001/20000000,1681291605.7793753
221,added 109001/20000000,1681291605.779419
222,adding 110001/20000000,1681291608.0565283
223,added 110001/20000000,1681291608.0565705
224,adding 111001/20000000,1681291610.283075
225,added 111001/20000000,1681291610.2831147
226,adding 112001/20000000,1681291612.6553967
227,added 112001/20000000,1681291612.655604
228,adding 113001/20000000,1681291614.890342
229,added 113001/20000000,1681291614.8904011
230,adding 114001/20000000,1681291617.1219542
231,added 114001/20000000,1681291617.122013
232,adding 115001/20000000,1681291619.2934692
233,added 115001/20000000,1681291619.2935312
234,adding 116001/20000000,1681291621.582078
235,added 116001/20000000,1681291621.5821488
236,adding 117001/20000000,1681291623.8227437
237,added 117001/20000000,1681291623.8228183
238,adding 118001/20000000,1681291626.0559762
239,added 118001/20000000,1681291626.056022
240,adding 119001/20000000,1681291628.085368
241,added 119001/20000000,1681291628.0854082
242,adding 120001/20000000,1681291630.3573503
243,added 120001/20000000,1681291630.357435
244,adding 121001/20000000,1681291632.65577
245,added 121001/20000000,1681291632.655827
246,adding 122001/20000000,1681291634.949208
247,added 122001/20000000,1681291634.9492939
248,adding 123001/20000000,1681291637.2224348
249,added 123001/20000000,1681291637.2224703
250,adding 124001/20000000,1681291639.5868134
251,added 124001/20000000,1681291639.5869026
252,adding 125001/20000000,1681291642.0035262
253,added 125001/20000000,1681291642.0035803
254,adding 126001/20000000,1681291644.3224127
255,added 126001/20000000,1681291644.3224573
256,adding 127001/20000000,1681291646.706899
257,added 127001/20000000,1681291646.706963
258,adding 128001/20000000,1681291648.7644308
259,added 128001/20000000,1681291648.764493
260,adding 129001/20000000,1681291650.919348
261,added 129001/20000000,1681291650.9194262
262,adding 130001/20000000,1681291653.1966608
263,added 130001/20000000,1681291653.1967561
264,adding 131001/20000000,1681291655.1018307
265,added 131001/20000000,1681291655.1018898
266,adding 132001/20000000,1681291657.2954814
267,added 132001/20000000,1681291657.295531
268,adding 133001/20000000,1681291659.6554754
269,added 133001/20000000,1681291659.6555192
270,adding 134001/20000000,1681291661.978042
271,added 134001/20000000,1681291661.9780924
272,adding 135001/20000000,1681291664.167746
273,added 135001/20000000,1681291664.1677902
274,adding 136001/20000000,1681291666.3887641
275,added 136001/20000000,1681291666.388835
276,adding 137001/20000000,1681291668.6368828
277,added 137001/20000000,1681291668.6369364
278,adding 138001/20000000,1681291670.902525
279,added 138001/20000000,1681291670.9025857
280,adding 139001/20000000,1681291673.0275657
281,added 139001/20000000,1681291673.0276322
282,adding 140001/20000000,1681291674.99023
283,added 140001/20000000,1681291674.9905958
284,adding 141001/20000000,1681291677.1505826
285,added 141001/20000000,1681291677.1506662
286,adding 142001/20000000,1681291679.0614147
287,added 142001/20000000,1681291679.0614817
288,adding 143001/20000000,1681291681.4065073
289,added 143001/20000000,1681291681.406574
290,adding 144001/20000000,1681291683.5007117
291,added 144001/20000000,1681291683.5007465
292,adding 145001/20000000,1681291685.29734
293,added 145001/20000000,1681291685.297385
294,adding 146001/20000000,1681291687.6931155
295,added 146001/20000000,1681291687.6931663
296,adding 147001/20000000,1681291690.1267529
297,added 147001/20000000,1681291690.1267982
298,adding 148001/20000000,1681291692.3697197
299,added 148001/20000000,1681291692.3697624
300,adding 149001/20000000,1681291694.054682
301,added 149001/20000000,1681291694.0547256
302,adding 150001/20000000,1681291696.1574264
303,added 150001/20000000,1681291696.1574883
304,adding 151001/20000000,1681291698.4381654
305,added 151001/20000000,1681291698.438219
306,adding 152001/20000000,1681291700.5584078
307,added 152001/20000000,1681291700.5584712
308,adding 153001/20000000,1681291702.6875505
309,added 153001/20000000,1681291702.6875696
310,adding 154001/20000000,1681291705.07063
311,added 154001/20000000,1681291705.070679
312,adding 155001/20000000,1681291707.3419313
313,added 155001/20000000,1681291707.341972
314,adding 156001/20000000,1681291709.6751535
315,added 156001/20000000,1681291709.675196
316,adding 157001/20000000,1681291711.874943
317,added 157001/20000000,1681291711.8749871
318,adding 158001/20000000,1681291713.9885101
319,added 158001/20000000,1681291713.988553
320,adding 159001/20000000,1681291716.1069617
321,added 159001/20000000,1681291716.1070044
322,adding 160001/20000000,1681291717.8294961
323,added 160001/20000000,1681291717.8295527
324,adding 161001/20000000,1681291719.7254326
325,added 161001/20000000,1681291719.7254758
326,adding 162001/20000000,1681291721.5275362
327,added 162001/20000000,1681291721.5275831
328,adding 163001/20000000,1681291723.524585
329,added 163001/20000000,1681291723.5246425
330,adding 164001/20000000,1681291725.5909386
331,added 164001/20000000,1681291725.5909934
332,adding 165001/20000000,1681291727.994509
333,added 165001/20000000,1681291727.9945557
334,adding 166001/20000000,1681291730.2021255
335,added 166001/20000000,1681291730.2021725
336,adding 167001/20000000,1681291732.7625437
337,added 167001/20000000,1681291732.7626114
338,adding 168001/20000000,1681291735.177254
339,added 168001/20000000,1681291735.17731
340,adding 169001/20000000,1681291737.3927681
341,added 169001/20000000,1681291737.3928099
342,adding 170001/20000000,1681291739.3166926
343,added 170001/20000000,1681291739.3167357
344,adding 171001/20000000,1681291741.5822175
345,added 171001/20000000,1681291741.5822835
346,adding 172001/20000000,1681291743.7539022
347,added 172001/20000000,1681291743.7539544
348,adding 173001/20000000,1681291745.8998606
349,added 173001/20000000,1681291745.8999114
350,adding 174001/20000000,1681291747.957124
351,added 174001/20000000,1681291747.9571693
352,adding 175001/20000000,1681291750.326119
353,added 175001/20000000,1681291750.3261814
354,adding 176001/20000000,1681291752.6376562
355,added 176001/20000000,1681291752.6377249
356,adding 177001/20000000,1681291754.89949
357,added 177001/20000000,1681291754.8995378
358,adding 178001/20000000,1681291756.9677668
359,added 178001/20000000,1681291756.9678097
360,adding 179001/20000000,1681291759.1797593
361,added 179001/20000000,1681291759.1798258
362,adding 180001/20000000,1681291761.454378
363,added 180001/20000000,1681291761.4544396
364,adding 181001/20000000,1681291763.8090434
365,added 181001/20000000,1681291763.8090994
366,adding 182001/20000000,1681291765.7965324
367,added 182001/20000000,1681291765.7966115
368,adding 183001/20000000,1681291768.1344643
369,added 183001/20000000,1681291768.1345081
370,adding 184001/20000000,1681291770.4934156
371,added 184001/20000000,1681291770.493463
372,adding 185001/20000000,1681291772.7160413
373,added 185001/20000000,1681291772.7161083
374,adding 186001/20000000,1681291775.0069304
375,added 186001/20000000,1681291775.0069773
376,adding 187001/20000000,1681291777.339691
377,added 187001/20000000,1681291777.3397677
378,adding 188001/20000000,1681291779.7294004
379,added 188001/20000000,1681291779.7294526
380,adding 189001/20000000,1681291781.9134789
381,added 189001/20000000,1681291781.9135156
382,adding 190001/20000000,1681291784.1290894
383,added 190001/20000000,1681291784.129133
384,adding 191001/20000000,1681291786.5506012
385,added 191001/20000000,1681291786.550646
386,adding 192001/20000000,1681291788.9785707
387,added 192001/20000000,1681291788.9786243
388,adding 193001/20000000,1681291791.436956
389,added 193001/20000000,1681291791.4369974
390,adding 194001/20000000,1681291793.163035
391,added 194001/20000000,1681291793.1630785
392,adding 195001/20000000,1681291795.5403054
393,added 195001/20000000,1681291795.5403497
394,adding 196001/20000000,1681291797.9430346
395,added 196001/20000000,1681291797.9430807
396,adding 197001/20000000,1681291800.4273992
397,added 197001/20000000,1681291800.4274316
398,adding 198001/20000000,1681291802.787092
399,added 198001/20000000,1681291802.787157
400,adding 199001/20000000,1681291805.3759093
401,added 199001/20000000,1681291805.3759615
402,adding 200001/20000000,1681291807.7864454
403,added 200001/20000000,1681291807.7865007
404,adding 201001/20000000,1681291810.2559488
405,added 201001/20000000,1681291810.256001
406,adding 202001/20000000,1681291812.6248999
407,added 202001/20000000,1681291812.6249945
408,adding 203001/20000000,1681291815.0222366
409,added 203001/20000000,1681291815.0222888
410,adding 204001/20000000,1681291817.3140478
411,added 204001/20000000,1681291817.3140895
412,adding 205001/20000000,1681291819.6559265
413,added 205001/20000000,1681291819.6559768
414,adding 206001/20000000,1681291822.061168
415,added 206001/20000000,1681291822.0612295
416,adding 207001/20000000,1681291824.552564
417,added 207001/20000000,1681291824.5526156
418,adding 208001/20000000,1681291827.1960983
419,added 208001/20000000,1681291827.1961772
420,adding 209001/20000000,1681291829.6840208
421,added 209001/20000000,1681291829.68408
422,adding 210001/20000000,1681291831.6526434
423,added 210001/20000000,1681291831.6526911
424,adding 211001/20000000,1681291834.0803244
425,added 211001/20000000,1681291834.0803864
426,adding 212001/20000000,1681291836.6399152
427,added 212001/20000000,1681291836.6399474
428,adding 213001/20000000,1681291839.0970523
429,added 213001/20000000,1681291839.0971045
430,adding 214001/20000000,1681291841.284444
431,added 214001/20000000,1681291841.2844894
432,adding 215001/20000000,1681291843.7945123
433,added 215001/20000000,1681291843.7946713
434,adding 216001/20000000,1681291846.2359552
435,added 216001/20000000,1681291846.2360144
436,adding 217001/20000000,1681291848.764354
437,added 217001/20000000,1681291848.7644267
438,adding 218001/20000000,1681291851.2958722
439,added 218001/20000000,1681291851.2959201
440,adding 219001/20000000,1681291853.7468913
441,added 219001/20000000,1681291853.7469687
442,adding 220001/20000000,1681291856.041572
443,added 220001/20000000,1681291856.0416286
444,adding 221001/20000000,1681291858.5624669
445,added 221001/20000000,1681291858.5625274
446,adding 222001/20000000,1681291861.0814617
447,added 222001/20000000,1681291861.0815606
448,adding 223001/20000000,1681291863.6948411
449,added 223001/20000000,1681291863.6950705
450,adding 224001/20000000,1681291866.300954
451,added 224001/20000000,1681291866.3010087
452,adding 225001/20000000,1681291868.7740984
453,added 225001/20000000,1681291868.7741284
454,adding 226001/20000000,1681291871.0384881
455,added 226001/20000000,1681291871.0385387
456,adding 227001/20000000,1681291873.5038521
457,added 227001/20000000,1681291873.5039115
458,adding 228001/20000000,1681291875.975709
459,added 228001/20000000,1681291875.9757924
460,adding 229001/20000000,1681291878.548278
461,added 229001/20000000,1681291878.5483794
462,adding 230001/20000000,1681291881.011087
463,added 230001/20000000,1681291881.0111358
464,adding 231001/20000000,1681291883.401424
465,added 231001/20000000,1681291883.401467
466,adding 232001/20000000,1681291886.0182478
467,added 232001/20000000,1681291886.0182981
468,adding 233001/20000000,1681291888.5316558
469,added 233001/20000000,1681291888.531698
470,adding 234001/20000000,1681291891.001294
471,added 234001/20000000,1681291891.0013716
472,adding 235001/20000000,1681291893.4662554
473,added 235001/20000000,1681291893.4663212
474,adding 236001/20000000,1681291895.7613077
475,added 236001/20000000,1681291895.7613683
476,adding 237001/20000000,1681291898.189477
477,added 237001/20000000,1681291898.1895385
478,adding 238001/20000000,1681291900.7426186
479,added 238001/20000000,1681291900.742677
480,adding 239001/20000000,1681291903.361472
481,added 239001/20000000,1681291903.3615308
482,adding 240001/20000000,1681291905.8425095
483,added 240001/20000000,1681291905.8425841
484,adding 241001/20000000,1681291908.492561
485,added 241001/20000000,1681291908.492658
486,adding 242001/20000000,1681291911.2356582
487,added 242001/20000000,1681291911.2357178
488,adding 243001/20000000,1681291913.8068645
489,added 243001/20000000,1681291913.8069263
490,adding 244001/20000000,1681291916.2129638
491,added 244001/20000000,1681291916.2130222
492,adding 245001/20000000,1681291918.73601
493,added 245001/20000000,1681291918.7360604
494,adding 246001/20000000,1681291921.1948652
495,added 246001/20000000,1681291921.194909
496,adding 247001/20000000,1681291923.676341
497,added 247001/20000000,1681291923.6763904
498,adding 248001/20000000,1681291926.4267151
499,added 248001/20000000,1681291926.4267852
500,adding 249001/20000000,1681291928.8163395
501,added 249001/20000000,1681291928.8163993
502,adding 250001/20000000,1681291931.0682402
503,added 250001/20000000,1681291931.0682905
504,adding 251001/20000000,1681291933.5915523
505,added 251001/20000000,1681291933.591608
506,adding 252001/20000000,1681291936.1175091
507,added 252001/20000000,1681291936.117587
508,adding 253001/20000000,1681291938.6810958
509,added 253001/20000000,1681291938.6811337
510,adding 254001/20000000,1681291941.0684097
511,added 254001/20000000,1681291941.0684342
512,adding 255001/20000000,1681291943.352253
513,added 255001/20000000,1681291943.3523016
514,adding 256001/20000000,1681291945.8114614
515,added 256001/20000000,1681291945.811526
516,adding 257001/20000000,1681291948.5020614
517,added 257001/20000000,1681291948.5021243
518,adding 258001/20000000,1681291951.016982
519,added 258001/20000000,1681291951.017033
520,adding 259001/20000000,1681291953.3719804
521,added 259001/20000000,1681291953.3720365
522,adding 260001/20000000,1681291955.4613464
523,added 260001/20000000,1681291955.4613996
524,adding 261001/20000000,1681291958.012354
525,added 261001/20000000,1681291958.0124238
526,adding 262001/20000000,1681291960.4018934
527,added 262001/20000000,1681291960.4019222
528,adding 263001/20000000,1681291962.6234212
529,added 263001/20000000,1681291962.6234875
530,adding 264001/20000000,1681291964.740938
531,added 264001/20000000,1681291964.7409883
532,adding 265001/20000000,1681291967.149143
533,added 265001/20000000,1681291967.1492052
534,adding 266001/20000000,1681291969.9253826
535,added 266001/20000000,1681291969.9254398
536,adding 267001/20000000,1681291972.1103985
537,added 267001/20000000,1681291972.110442
538,adding 268001/20000000,1681291974.510999
539,added 268001/20000000,1681291974.511051
540,adding 269001/20000000,1681291976.7623854
541,added 269001/20000000,1681291976.7624388
542,adding 270001/20000000,1681291979.164702
543,added 270001/20000000,1681291979.1647282
544,adding 271001/20000000,1681291981.5060682
545,added 271001/20000000,1681291981.50611
546,adding 272001/20000000,1681291983.9679933
547,added 272001/20000000,1681291983.9680464
548,adding 273001/20000000,1681291986.5938451
549,added 273001/20000000,1681291986.5938926
550,adding 274001/20000000,1681291989.33119
551,added 274001/20000000,1681291989.3312385
552,adding 275001/20000000,1681291991.8520284
553,added 275001/20000000,1681291991.8520873
554,adding 276001/20000000,1681291994.1936052
555,added 276001/20000000,1681291994.193668
556,adding 277001/20000000,1681291996.7958066
557,added 277001/20000000,1681291996.7958639
558,adding 278001/20000000,1681291999.3381023
559,added 278001/20000000,1681291999.3381724
560,adding 279001/20000000,1681292001.751654
561,added 279001/20000000,1681292001.7517152
562,adding 280001/20000000,1681292004.1192029
563,added 280001/20000000,1681292004.1192389
564,adding 281001/20000000,1681292006.461151
565,added 281001/20000000,1681292006.4612126
566,adding 282001/20000000,1681292008.7334223
567,added 282001/20000000,1681292008.7335284
568,adding 283001/20000000,1681292011.1223972
569,added 283001/20000000,1681292011.1224573
570,adding 284001/20000000,1681292013.5003235
571,added 284001/20000000,1681292013.5003507
572,adding 285001/20000000,1681292015.6273472
573,added 285001/20000000,1681292015.6274037
574,adding 286001/20000000,1681292017.9374542
575,added 286001/20000000,1681292017.937499
576,adding 287001/20000000,1681292020.3953562
577,added 287001/20000000,1681292020.3954005
578,adding 288001/20000000,1681292022.9057984
579,added 288001/20000000,1681292022.9058456
580,adding 289001/20000000,1681292025.3358703
581,added 289001/20000000,1681292025.3359609
582,adding 290001/20000000,1681292027.6105726
583,added 290001/20000000,1681292027.6106
584,adding 291001/20000000,1681292030.213612
585,added 291001/20000000,1681292030.2136638
586,adding 292001/20000000,1681292032.8657026
587,added 292001/20000000,1681292032.865727
588,adding 293001/20000000,1681292035.5071867
589,added 293001/20000000,1681292035.5072703
590,adding 294001/20000000,1681292038.1532662
591,added 294001/20000000,1681292038.153323
592,adding 295001/20000000,1681292040.7979927
593,added 295001/20000000,1681292040.7980373
594,adding 296001/20000000,1681292043.426845
595,added 296001/20000000,1681292043.4269168
596,adding 297001/20000000,1681292045.9688642
597,added 297001/20000000,1681292045.9689274
598,adding 298001/20000000,1681292048.2230628
599,added 298001/20000000,1681292048.2231138
600,adding 299001/20000000,1681292050.855752
601,added 299001/20000000,1681292050.8558133
602,adding 300001/20000000,1681292053.4983118
603,added 300001/20000000,1681292053.4983795
604,adding 301001/20000000,1681292056.0160012
605,added 301001/20000000,1681292056.0160916
606,adding 302001/20000000,1681292058.509899
607,added 302001/20000000,1681292058.5099926
608,adding 303001/20000000,1681292061.0938828
609,added 303001/20000000,1681292061.0939498
610,adding 304001/20000000,1681292063.007519
611,added 304001/20000000,1681292063.007585
612,adding 305001/20000000,1681292065.5232239
613,added 305001/20000000,1681292065.5232685
614,adding 306001/20000000,1681292068.1135917
615,added 306001/20000000,1681292068.113683
616,adding 307001/20000000,1681292070.660478
617,added 307001/20000000,1681292070.660523
618,adding 308001/20000000,1681292073.3102586
619,added 308001/20000000,1681292073.310311
620,adding 309001/20000000,1681292075.9110296
621,added 309001/20000000,1681292075.9110823
622,adding 310001/20000000,1681292078.280806
623,added 310001/20000000,1681292078.280869
624,adding 311001/20000000,1681292080.92898
625,added 311001/20000000,1681292080.929111
626,adding 312001/20000000,1681292083.662171
627,added 312001/20000000,1681292083.6622262
628,adding 313001/20000000,1681292086.4155672
629,added 313001/20000000,1681292086.4156241
630,adding 314001/20000000,1681292089.014614
631,added 314001/20000000,1681292089.014686
632,adding 315001/20000000,1681292091.708236
633,added 315001/20000000,1681292091.708308
634,adding 316001/20000000,1681292094.2705736
635,added 316001/20000000,1681292094.2706163
636,adding 317001/20000000,1681292096.620208
637,added 317001/20000000,1681292096.6202488
638,adding 318001/20000000,1681292099.1501045
639,added 318001/20000000,1681292099.1501527
640,adding 319001/20000000,1681292101.8964906
641,added 319001/20000000,1681292101.8965456
642,adding 320001/20000000,1681292104.5682614
643,added 320001/20000000,1681292104.5683274
644,adding 321001/20000000,1681292107.2708557
645,added 321001/20000000,1681292107.2709029
646,adding 322001/20000000,1681292109.9569144
647,added 322001/20000000,1681292109.956965
648,adding 323001/20000000,1681292112.5622566
649,added 323001/20000000,1681292112.5623255
650,adding 324001/20000000,1681292115.2432675
651,added 324001/20000000,1681292115.2433178
652,adding 325001/20000000,1681292117.8582983
653,added 325001/20000000,1681292117.85834
654,adding 326001/20000000,1681292120.3320906
655,added 326001/20000000,1681292120.3321857
656,adding 327001/20000000,1681292123.1455884
657,added 327001/20000000,1681292123.1456668
658,adding 328001/20000000,1681292125.3606656
659,added 328001/20000000,1681292125.3607173
660,adding 329001/20000000,1681292127.7477584
661,added 329001/20000000,1681292127.747807
662,adding 330001/20000000,1681292130.4027233
663,added 330001/20000000,1681292130.4027917
664,adding 331001/20000000,1681292132.8585958
665,added 331001/20000000,1681292132.8587103
666,adding 332001/20000000,1681292135.1587193
667,added 332001/20000000,1681292135.1588082
668,adding 333001/20000000,1681292137.7883937
669,added 333001/20000000,1681292137.788502
670,adding 334001/20000000,1681292140.311667
671,added 334001/20000000,1681292140.3117287
672,adding 335001/20000000,1681292142.977428
673,added 335001/20000000,1681292142.977484
674,adding 336001/20000000,1681292145.7018154
675,added 336001/20000000,1681292145.7018998
676,adding 337001/20000000,1681292148.3043244
677,added 337001/20000000,1681292148.3044121
678,adding 338001/20000000,1681292150.8224983
679,added 338001/20000000,1681292150.8225503
680,adding 339001/20000000,1681292153.3687286
681,added 339001/20000000,1681292153.3687778
682,adding 340001/20000000,1681292156.1387832
683,added 340001/20000000,1681292156.1388152
684,adding 341001/20000000,1681292158.7295403
685,added 341001/20000000,1681292158.729564
686,adding 342001/20000000,1681292161.4057603
687,added 342001/20000000,1681292161.4058192
688,adding 343001/20000000,1681292163.9746783
689,added 343001/20000000,1681292163.9747405
690,adding 344001/20000000,1681292166.4915597
